Week,DayWeek,Day,Month,Hour,Transaction_Type,Units,Amount
49,1,3,12,16,Card,2,-20.0
49,1,3,12,16,Card,10,90.0
49,2,4,12,8,Cash,2,-11.0
49,2,4,12,8,Card,4,90.0
49,2,4,12,9,Cash,11,-301.01
49,2,4,12,9,Card,5,18.5
49,2,4,12,10,Cash,149,-156.19
49,2,4,12,10,Card,8,47.99
49,2,4,12,11,Cash,6,-7.4
49,2,4,12,11,Card,19,175.0
49,2,4,12,12,Card,17,116.0
49,2,4,12,13,Cash,12,-516.98
49,2,4,12,13,Card,7,-31.2
49,2,4,12,13,Card,26,413.0
49,2,4,12,14,Cash,6,-366.6
49,2,4,12,14,Card,1,-10.0
49,2,4,12,14,Card,12,180.5
49,2,4,12,15,Cash,1,-18.0
49,2,4,12,15,Card,1,-170.0
49,2,4,12,15,Card,27,282.8
49,2,4,12,16,Cash,2,-63.3
49,2,4,12,16,Card,17,118.5
49,2,4,12,17,Cash,1,-75.0
49,2,4,12,17,Card,4,59.0
49,2,4,12,18,Card,1,120.0
49,3,5,12,9,Cash,2,-0.8
49,3,5,12,9,Card,4,170.0
49,3,5,12,10,Card,51,110.75
49,3,5,12,11,Cash,16,-111.0
49,3,5,12,11,Card,2,-3.6
49,3,5,12,11,Card,13,147.5
49,3,5,12,12,Card,9,137.0
49,3,5,12,13,Cash,8,-36.31
49,3,5,12,13,Card,17,-30.61
49,3,5,12,13,Card,23,125.99
49,3,5,12,14,Cash,10,-52.21
49,3,5,12,14,Card,31,245.0
49,3,5,12,15,Cash,2,-205.0
49,3,5,12,15,Card,16,71.0
49,3,5,12,16,Cash,1,-65.0
49,3,5,12,16,Card,9,188.1
49,3,5,12,17,Card,6,90.0
49,3,5,12,18,Card,2,98.0
49,4,6,12,8,Card,6,45.0
49,4,6,12,9,Cash,17,-36.9
49,4,6,12,9,Card,7,89.0
49,4,6,12,10,Card,22,-25.74
49,4,6,12,10,Card,12,247.0
49,4,6,12,11,Card,1,-53.0
49,4,6,12,11,Card,12,55.5
49,4,6,12,12,Cash,2,-5.3
49,4,6,12,12,Card,1,-31.0
49,4,6,12,12,Card,15,93.3
49,4,6,12,13,Cash,9,-37.12
49,4,6,12,13,Card,17,83.5
49,4,6,12,14,Cash,1,-38.0
49,4,6,12,14,Card,15,207.75
49,4,6,12,15,Cash,7,-36.14
49,4,6,12,15,Card,24,63.5
49,4,6,12,16,Cash,1,-10.0
49,4,6,12,16,Card,7,85.5
49,4,6,12,17,Card,7,188.5
49,5,7,12,8,Cash,4,-16.82
49,5,7,12,8,Card,3,13.5
49,5,7,12,9,Cash,1,-8.0
49,5,7,12,9,Card,8,-29.8
49,5,7,12,9,Card,11,726.5
49,5,7,12,10,Cash,4,-4.0
49,5,7,12,10,Card,11,1295.25
49,5,7,12,11,Cash,6,-48.6
49,5,7,12,11,Card,7,405.0
49,5,7,12,12,Card,25,164.74
49,5,7,12,13,Cash,2,-85.0
49,5,7,12,13,Card,16,196.5
49,5,7,12,14,Cash,8,-476.0
49,5,7,12,14,Card,3,-18.2
49,5,7,12,14,Card,5,26.0
49,5,7,12,15,Cash,26,-177.23
49,5,7,12,15,Card,8,295.75
49,5,7,12,16,Cash,9,-12.3
49,5,7,12,16,Card,10,50.5
49,5,7,12,17,Cash,2,-143.0
49,5,7,12,17,Card,11,-19.1
49,5,7,12,17,Card,2,22.5
49,6,8,12,9,Cash,15,-87.24
49,6,8,12,9,Card,14,128.5
49,6,8,12,10,Cash,77,-14.25
49,6,8,12,10,Card,4,-3.5
49,6,8,12,10,Card,15,123.5
49,6,8,12,11,Cash,3,-42.3
49,6,8,12,11,Card,100,-211.95
49,6,8,12,11,Card,7,195.5
49,6,8,12,12,Cash,1,-58.0
49,6,8,12,12,Card,2,-47.0
49,6,8,12,12,Card,10,422.0
49,6,8,12,13,Cash,2,-20.0
49,6,8,12,13,Card,16,93.13
49,6,8,12,14,Card,6,-37.0
49,6,8,12,14,Card,13,133.69
49,6,8,12,15,Cash,9,-17.91
49,6,8,12,15,Card,93,-83.5
49,6,8,12,15,Card,8,157.25
49,6,8,12,16,Cash,7,-23.1
49,6,8,12,16,Card,16,341.5
49,6,8,12,17,Card,2,-6.0
49,6,8,12,17,Card,11,11.0
49,7,9,12,9,Card,3,166.0
49,7,9,12,10,Card,17,171.49
49,7,9,12,11,Card,24,329.5
49,7,9,12,12,Cash,3,-66.0
49,7,9,12,12,Card,54,-27.14
49,7,9,12,12,Card,14,153.5
49,7,9,12,13,Cash,6,-210.0
49,7,9,12,13,Card,1,-26.0
49,7,9,12,13,Card,18,76.5
49,7,9,12,14,Cash,26,-100.0
49,7,9,12,14,Card,4,-1.6
49,7,9,12,14,Card,14,121.75
49,7,9,12,15,Card,31,276.0
49,7,9,12,16,Cash,3,-14.0
49,7,9,12,16,Card,12,70.7
49,7,9,12,17,Card,2,5.5
5,1,28,1,9,Cash,11,-10.82
5,1,28,1,9,Card,1,8.0
5,1,28,1,10,Cash,1,-22.0
5,1,28,1,10,Card,26,-50.7
5,1,28,1,10,Card,3,127.25
5,1,28,1,11,Cash,2,-25.0
5,1,28,1,11,Card,6,24.5
5,1,28,1,12,Cash,1,-13.0
5,1,28,1,12,Card,2,-26.0
5,1,28,1,12,Card,5,239.0
5,1,28,1,13,Card,1,-53.0
5,1,28,1,13,Card,6,64.0
5,1,28,1,14,Cash,4,-151.8
5,1,28,1,14,Card,8,-52.7
5,1,28,1,14,Card,15,575.7
5,1,28,1,15,Card,16,218.5
5,1,28,1,16,Cash,1,-31.0
5,1,28,1,16,Card,5,17.0
5,1,28,1,17,Card,10,356.0
5,2,29,1,8,Card,2,-6.0
5,2,29,1,9,Cash,6,-36.8
5,2,29,1,9,Card,1,105.0
5,2,29,1,10,Card,6,15.5
5,2,29,1,11,Cash,4,-9.9
5,2,29,1,11,Card,37,-45.83
5,2,29,1,11,Card,9,275.5
5,2,29,1,12,Cash,5,-98.0
5,2,29,1,12,Card,13,-283.2
5,2,29,1,12,Card,14,484.0
5,2,29,1,13,Cash,1,-1.3
5,2,29,1,13,Card,11,227.0
5,2,29,1,14,Cash,2,-144.0
5,2,29,1,14,Card,8,25.5
5,2,29,1,15,Cash,16,-48.9
5,2,29,1,15,Card,12,598.0
5,2,29,1,16,Cash,19,-87.8
5,2,29,1,16,Card,25,61.0
5,2,29,1,17,Cash,2,-34.0
5,2,29,1,17,Card,13,55.0
5,3,30,1,8,Cash,3,-19.0
5,3,30,1,8,Card,5,12.0
5,3,30,1,9,Card,2,5.0
5,3,30,1,10,Card,1,-16.0
5,3,30,1,10,Card,9,50.0
5,3,30,1,11,Cash,6,-100.0
5,3,30,1,11,Card,12,-13.67
5,3,30,1,11,Card,13,416.5
5,3,30,1,12,Cash,1,-19.0
5,3,30,1,12,Card,12,253.8
5,3,30,1,13,Cash,4,-302.0
5,3,30,1,13,Card,20,95.0
5,3,30,1,14,Cash,47,-162.16
5,3,30,1,14,Card,5,-56.0
5,3,30,1,14,Card,10,159.99
5,3,30,1,15,Cash,8,-25.8
5,3,30,1,15,Card,3,-24.0
5,3,30,1,15,Card,21,175.0
5,3,30,1,16,Cash,5,-40.6
5,3,30,1,16,Card,24,-126.1
5,3,30,1,16,Card,13,238.75
5,3,30,1,17,Cash,1,-61.0
5,3,30,1,17,Card,50,-118.6
5,3,30,1,17,Card,2,-0.5
5,4,31,1,8,Card,4,7.5
5,4,31,1,9,Cash,2,-5.0
5,4,31,1,9,Card,2,21.5
5,4,31,1,10,Cash,35,-21.06
5,4,31,1,11,Card,1,-8.0
5,4,31,1,11,Card,3,145.0
50,1,10,12,9,Cash,28,-14.89
50,1,10,12,10,Card,53,-101.3
50,1,10,12,10,Card,7,84.9
50,1,10,12,11,Card,3,50.5
50,1,10,12,12,Cash,4,-130.0
50,1,10,12,12,Card,10,-35.64
50,1,10,12,12,Card,8,67.5
50,1,10,12,13,Cash,1,-10.0
50,1,10,12,13,Card,1,-7.0
50,1,10,12,13,Card,11,178.5
50,1,10,12,14,Card,3,-19.0
50,1,10,12,14,Card,7,45.5
50,1,10,12,15,Cash,10,-14.1
50,1,10,12,15,Card,10,9.0
50,1,10,12,16,Card,5,67.0
50,2,11,12,8,Card,1,440.0
50,2,11,12,9,Cash,1,-7.0
50,2,11,12,9,Card,3,15.0
50,2,11,12,10,Card,19,77.5
50,2,11,12,11,Cash,3,-106.0
50,2,11,12,11,Card,16,114.25
50,2,11,12,12,Cash,19,-236.92
50,2,11,12,12,Card,19,426.0
50,2,11,12,13,Cash,29,-68.0
50,2,11,12,13,Card,2,-32.0
50,2,11,12,13,Card,8,58.5
50,2,11,12,14,Cash,1,-95.0
50,2,11,12,14,Card,12,38.5
50,2,11,12,15,Cash,10,-28.7
50,2,11,12,15,Card,4,132.0
50,2,11,12,16,Cash,2,-15.5
50,2,11,12,16,Card,9,32.0
50,2,11,12,17,Card,8,372.7
50,2,11,12,18,Cash,20,-40.21
50,2,11,12,18,Card,3,2.5
50,3,12,12,9,Card,8,14.5
50,3,12,12,10,Cash,8,-19.7
50,3,12,12,10,Card,28,-110.5
50,3,12,12,10,Card,8,156.0
50,3,12,12,11,Cash,22,-56.01
50,3,12,12,11,Card,28,-246.7
50,3,12,12,11,Card,28,148.5
50,3,12,12,12,Cash,2,-165.0
50,3,12,12,12,Card,2,-25.0
50,3,12,12,12,Card,28,392.5
50,3,12,12,13,Card,9,166.5
50,3,12,12,14,Cash,1,-136.0
50,3,12,12,14,Card,42,-53.21
50,3,12,12,14,Card,17,508.5
50,3,12,12,15,Card,15,252.0
50,3,12,12,16,Cash,1,-129.0
50,3,12,12,16,Card,7,274.5
50,3,12,12,17,Card,4,11.0
50,3,12,12,18,Cash,1,-21.0
50,3,12,12,18,Card,2,5.5
50,4,13,12,8,Cash,1,-10.0
50,4,13,12,9,Card,6,126.0
50,4,13,12,10,Card,8,110.0
50,4,13,12,11,Cash,57,-84.45
50,4,13,12,11,Card,19,144.5
50,4,13,12,12,Cash,7,-150.0
50,4,13,12,12,Card,20,193.5
50,4,13,12,13,Cash,2,-93.0
50,4,13,12,13,Card,14,70.5
50,4,13,12,14,Card,4,-22.6
50,4,13,12,14,Card,23,106.93
50,4,13,12,15,Cash,7,-251.0
50,4,13,12,15,Card,2,-93.0
50,4,13,12,15,Card,13,139.0
50,4,13,12,16,Card,12,362.5
50,4,13,12,17,Cash,1,-103.0
50,4,13,12,17,Card,1,0.5
50,4,13,12,18,Cash,5,-1003.0
50,4,13,12,18,Card,1,-4.0
50,5,14,12,9,Cash,4,-466.0
50,5,14,12,9,Card,18,642.0
50,5,14,12,10,Cash,5,-25.3
50,5,14,12,10,Card,23,143.25
50,5,14,12,11,Cash,3,-15.0
50,5,14,12,11,Card,33,-78.23
50,5,14,12,11,Card,38,258.0
50,5,14,12,12,Cash,1,-19.0
50,5,14,12,12,Card,20,365.5
50,5,14,12,13,Cash,18,-15.43
50,5,14,12,13,Card,25,81.25
50,5,14,12,14,Card,1,-40.0
50,5,14,12,14,Card,12,261.5
50,5,14,12,15,Card,6,48.5
50,5,14,12,16,Cash,14,-105.5
50,5,14,12,16,Card,12,161.0
50,5,14,12,17,Card,3,4.5
50,5,14,12,18,Cash,31,-59.62
50,5,14,12,18,Card,2,1.0
50,6,15,12,8,Card,7,141.0
50,6,15,12,9,Cash,2,-10.0
50,6,15,12,9,Card,12,222.0
50,6,15,12,10,Cash,4,-73.0
50,6,15,12,10,Card,4,22.5
50,6,15,12,11,Card,14,137.0
50,6,15,12,12,Cash,56,-92.97
50,6,15,12,12,Card,23,179.5
50,6,15,12,13,Cash,33,-177.32
50,6,15,12,13,Card,21,180.5
50,6,15,12,14,Cash,1,-75.0
50,6,15,12,14,Card,95,-115.01
50,6,15,12,14,Card,48,187.0
50,6,15,12,15,Card,12,186.0
50,6,15,12,16,Cash,15,-209.8
50,6,15,12,16,Card,104,-74.5
50,6,15,12,16,Card,15,150.0
50,6,15,12,17,Cash,2,-3.01
50,6,15,12,17,Card,27,92.1
50,6,15,12,18,Card,3,32.8
50,7,16,12,9,Cash,7,-11.24
50,7,16,12,9,Card,1,4.0
50,7,16,12,10,Cash,14,-254.5
50,7,16,12,10,Card,15,410.5
50,7,16,12,11,Cash,48,-83.06
50,7,16,12,11,Card,19,250.5
50,7,16,12,12,Cash,9,-101.7
50,7,16,12,12,Card,1,-4.0
50,7,16,12,12,Card,14,249.5
50,7,16,12,13,Cash,3,-5.31
50,7,16,12,13,Card,2,-3.4
50,7,16,12,13,Card,37,412.0
50,7,16,12,14,Cash,3,-20.5
50,7,16,12,14,Card,2,-39.0
50,7,16,12,14,Card,30,239.6
50,7,16,12,15,Card,18,316.0
50,7,16,12,16,Card,3,20.5
50,7,16,12,17,Cash,2,-94.0
50,7,16,12,17,Card,17,97.93
50,7,16,12,18,Cash,7,-248.0
50,7,16,12,18,Card,5,38.0
51,1,17,12,10,Card,12,54.5
51,1,17,12,11,Cash,2,-36.0
51,1,17,12,11,Card,36,-67.9
51,1,17,12,11,Card,13,627.0
51,1,17,12,12,Cash,5,-187.0
51,1,17,12,12,Card,6,-42.6
51,1,17,12,12,Card,15,221.5
51,1,17,12,13,Cash,2,-124.0
51,1,17,12,13,Card,17,-280.8
51,1,17,12,13,Card,8,144.0
51,1,17,12,14,Card,21,397.5
51,1,17,12,15,Card,12,168.5
51,1,17,12,16,Card,4,26.0
51,2,18,12,8,Cash,3,-5.0
51,2,18,12,8,Card,2,4.0
51,2,18,12,9,Card,3,55.0
51,2,18,12,10,Card,13,-29.4
51,2,18,12,10,Card,11,82.0
51,2,18,12,11,Cash,1,-9.0
51,2,18,12,11,Card,3,-92.0
51,2,18,12,11,Card,23,439.6
51,2,18,12,12,Cash,1,-336.0
51,2,18,12,12,Card,4,-144.2
51,2,18,12,12,Card,29,709.0
51,2,18,12,13,Card,32,441.23
51,2,18,12,14,Cash,1,-78.0
51,2,18,12,14,Card,20,189.5
51,2,18,12,15,Cash,10,-216.6
51,2,18,12,15,Card,23,265.0
51,2,18,12,16,Cash,3,-32.9
51,2,18,12,16,Card,2,-69.0
51,2,18,12,16,Card,21,461.9
51,2,18,12,17,Card,16,194.5
51,2,18,12,18,Cash,1,-58.0
51,3,19,12,8,Cash,4,-35.0
51,3,19,12,9,Cash,1,-8.0
51,3,19,12,9,Card,6,32.0
51,3,19,12,10,Card,33,-63.36
51,3,19,12,10,Card,13,225.0
51,3,19,12,11,Cash,9,-171.0
51,3,19,12,11,Card,7,-635.0
51,3,19,12,11,Card,16,496.5
51,3,19,12,12,Card,23,340.0
51,3,19,12,13,Cash,2,-67.0
51,3,19,12,13,Card,19,260.25
51,3,19,12,14,Cash,9,-227.43
51,3,19,12,14,Card,20,303.0
51,3,19,12,15,Cash,1,-89.0
51,3,19,12,15,Card,5,-0.05
51,3,19,12,15,Card,27,360.0
51,3,19,12,16,Card,18,-5.85
51,3,19,12,16,Card,11,91.6
51,3,19,12,17,Cash,2,-126.0
51,3,19,12,17,Card,6,31.0
51,3,19,12,18,Card,4,-5.2
51,3,19,12,18,Card,2,53.0
51,3,19,12,19,Cash,2,-186.0
51,4,20,12,8,Card,10,80.5
51,4,20,12,9,Card,1,-20.0
51,4,20,12,9,Card,30,176.5
51,4,20,12,10,Card,19,264.0
51,4,20,12,11,Cash,3,-92.0
51,4,20,12,11,Card,18,94.5
51,4,20,12,12,Cash,3,-260.0
51,4,20,12,12,Card,31,138.5
51,4,20,12,13,Card,28,-22.95
51,4,20,12,13,Card,15,73.0
51,4,20,12,14,Cash,12,-344.35
51,4,20,12,14,Card,18,86.0
51,4,20,12,15,Cash,1,-2.0
51,4,20,12,15,Card,1,-2.0
51,4,20,12,15,Card,14,94.5
51,4,20,12,16,Cash,13,-121.0
51,4,20,12,16,Card,111,-128.83
51,4,20,12,16,Card,23,326.07
51,4,20,12,17,Cash,2,-176.0
51,4,20,12,17,Card,10,139.5
51,4,20,12,18,Cash,9,-36.41
51,4,20,12,18,Card,4,27.5
51,5,21,12,9,Cash,23,-71.91
51,5,21,12,9,Card,3,39.0
51,5,21,12,10,Cash,1,-11.0
51,5,21,12,10,Card,18,-16.94
51,5,21,12,10,Card,20,449.0
51,5,21,12,11,Card,37,956.25
51,5,21,12,12,Card,31,249.94
51,5,21,12,13,Card,21,110.0
51,5,21,12,14,Cash,5,-6.51
51,5,21,12,14,Card,6,-38.3
51,5,21,12,14,Card,16,65.8
51,5,21,12,15,Cash,4,-12.0
51,5,21,12,15,Card,40,-180.51
51,5,21,12,15,Card,24,704.25
51,5,21,12,16,Cash,24,-37.56
51,5,21,12,16,Card,27,679.75
51,5,21,12,17,Card,12,-7.04
51,5,21,12,17,Card,7,199.0
51,6,22,12,8,Card,17,570.0
51,6,22,12,9,Card,11,205.0
51,6,22,12,10,Cash,2,-122.0
51,6,22,12,10,Card,23,533.75
51,6,22,12,11,Card,1,-18.0
51,6,22,12,11,Card,33,998.5
51,6,22,12,12,Cash,26,-88.5
51,6,22,12,12,Card,57,968.0
51,6,22,12,13,Card,1,-0.5
51,6,22,12,13,Card,31,442.98
51,6,22,12,14,Cash,2,-17.0
51,6,22,12,14,Card,41,1110.49
51,6,22,12,15,Cash,28,-42.4
51,6,22,12,15,Card,1,-6.0
51,6,22,12,15,Card,27,446.0
51,6,22,12,16,Cash,4,-181.62
51,6,22,12,16,Card,25,175.85
51,6,22,12,17,Card,8,532.0
51,6,22,12,18,Card,7,97.0
51,7,23,12,8,Card,2,56.0
51,7,23,12,9,Card,17,377.75
51,7,23,12,10,Card,2,-7.0
51,7,23,12,10,Card,24,230.0
51,7,23,12,11,Card,4,-27.0
51,7,23,12,11,Card,44,418.5
51,7,23,12,12,Cash,5,-121.0
51,7,23,12,12,Card,42,550.0
51,7,23,12,13,Cash,4,-520.0
51,7,23,12,13,Card,40,-45.5
51,7,23,12,13,Card,40,860.0
51,7,23,12,14,Cash,18,-136.0
51,7,23,12,14,Card,45,893.0
51,7,23,12,15,Cash,1,-46.0
51,7,23,12,15,Card,39,573.65
51,7,23,12,16,Cash,8,-27.6
51,7,23,12,16,Card,22,210.5
51,7,23,12,17,Card,1,-54.0
51,7,23,12,17,Card,22,311.88
51,7,23,12,18,Card,2,7.5
52,1,24,12,10,Cash,10,-97.3
52,1,24,12,10,Card,1,-25.0
52,1,24,12,10,Card,13,158.0
52,1,24,12,11,Card,6,192.0
52,1,24,12,12,Card,39,251.5
52,1,24,12,13,Cash,5,-54.6
52,1,24,12,13,Card,1,-33.0
52,1,24,12,13,Card,41,458.0
52,1,24,12,14,Card,1,-33.0
52,1,24,12,14,Card,29,404.5
52,1,24,12,15,Card,21,84.5
52,1,24,12,16,Card,19,1487.0
52,3,26,12,10,Card,16,306.0
52,3,26,12,11,Card,1,-12.0
52,3,26,12,11,Card,28,414.3
52,3,26,12,12,Cash,1,-5.0
52,3,26,12,12,Card,3,-9.01
52,3,26,12,12,Card,19,229.75
52,3,26,12,13,Cash,15,-124.9
52,3,26,12,13,Card,58,-131.3
52,3,26,12,13,Card,24,493.75
52,3,26,12,14,Cash,1,-28.0
52,3,26,12,14,Card,6,-4.4
52,3,26,12,14,Card,13,168.0
52,4,27,12,8,Card,2,118.0
52,4,27,12,9,Card,2,408.0
52,4,27,12,10,Cash,9,-214.1
52,4,27,12,10,Card,7,126.0
52,4,27,12,11,Cash,45,-97.04
52,4,27,12,11,Card,28,568.0
52,4,27,12,12,Cash,5,-260.0
52,4,27,12,12,Card,39,520.0
52,4,27,12,13,Cash,4,-178.0
52,4,27,12,13,Card,5,-12.1
52,4,27,12,13,Card,33,702.99
52,4,27,12,14,Card,1,-23.0
52,4,27,12,14,Card,29,404.0
52,4,27,12,15,Cash,7,-5.21
52,4,27,12,15,Card,2,-23.0
52,4,27,12,15,Card,24,358.5
52,4,27,12,16,Card,19,214.5
52,4,27,12,17,Cash,11,-34.14
52,4,27,12,17,Card,7,-287.0
52,4,27,12,17,Card,5,323.0
52,4,27,12,18,Card,1,0.5
52,5,28,12,8,Card,2,-16.0
52,5,28,12,8,Card,6,231.5
52,5,28,12,9,Card,1,48.0
52,5,28,12,10,Cash,6,-73.9
52,5,28,12,10,Card,16,185.0
52,5,28,12,11,Card,23,459.0
52,5,28,12,12,Cash,20,-114.9
52,5,28,12,12,Card,26,-96.9
52,5,28,12,12,Card,49,546.5
52,5,28,12,13,Cash,3,-485.0
52,5,28,12,13,Card,1,-3.0
52,5,28,12,13,Card,36,506.0
52,5,28,12,14,Cash,4,-48.2
52,5,28,12,14,Card,32,189.75
52,5,28,12,15,Cash,2,-10.0
52,5,28,12,15,Card,46,542.7
52,5,28,12,16,Cash,1,-58.0
52,5,28,12,16,Card,27,-25.07
52,5,28,12,16,Card,12,322.5
52,5,28,12,17,Card,4,-306.0
52,5,28,12,17,Card,30,369.62
52,5,28,12,18,Card,3,260.0
52,6,29,12,8,Card,2,1.5
52,6,29,12,9,Card,11,166.5
52,6,29,12,10,Card,3,-96.0
52,6,29,12,10,Card,10,109.25
52,6,29,12,11,Cash,4,-393.0
52,6,29,12,11,Card,46,-89.21
52,6,29,12,11,Card,25,342.1
52,6,29,12,12,Cash,95,-56.49
52,6,29,12,12,Card,31,-177.01
52,6,29,12,12,Card,43,466.0
52,6,29,12,13,Cash,2,-20.0
52,6,29,12,13,Card,47,268.5
52,6,29,12,14,Card,7,-78.91
52,6,29,12,14,Card,24,186.0
52,6,29,12,15,Cash,2,-127.0
52,6,29,12,15,Card,21,-31.68
52,6,29,12,15,Card,53,740.5
52,6,29,12,16,Cash,58,-181.67
52,6,29,12,16,Card,21,84.0
52,6,29,12,17,Cash,1,-42.0
52,6,29,12,17,Card,8,-13.7
52,6,29,12,17,Card,19,138.0
52,7,30,12,8,Card,2,-24.0
52,7,30,12,8,Card,2,34.0
52,7,30,12,9,Cash,7,-20.7
52,7,30,12,9,Card,2,-9.0
52,7,30,12,9,Card,25,76.25
52,7,30,12,10,Card,8,347.5
52,7,30,12,11,Card,20,239.0
52,7,30,12,12,Cash,9,-59.81
52,7,30,12,12,Card,3,-36.0
52,7,30,12,12,Card,26,371.0
52,7,30,12,13,Cash,3,-102.0
52,7,30,12,13,Card,36,-38.25
52,7,30,12,13,Card,19,388.25
52,7,30,12,14,Cash,8,-82.1
52,7,30,12,14,Card,5,-51.0
52,7,30,12,14,Card,21,289.6
52,7,30,12,15,Cash,1,-46.0
52,7,30,12,15,Card,22,112.0
52,7,30,12,16,Cash,1,-8.0
52,7,30,12,16,Card,25,352.5
52,7,30,12,17,Cash,10,-96.6
52,7,30,12,17,Card,13,28.95
52,7,30,12,18,Card,1,4.0
53,1,31,12,10,Card,9,327.0
53,1,31,12,11,Card,2,-33.0
53,1,31,12,11,Card,9,105.5
53,1,31,12,12,Card,30,303.5
53,1,31,12,13,Cash,8,-23.21
53,1,31,12,13,Card,10,129.0
53,1,31,12,14,Cash,32,-68.36
53,1,31,12,14,Card,5,71.0
53,1,31,12,15,Cash,66,-359.18
53,1,31,12,15,Card,4,130.0
